<X> <Y>
4.997299999999999e-02 3.702613621939126e-02
5.079900000000000e-02 3.175290652161367e-02
5.162500000000000e-02 2.722420258550685e-02
5.245100000000001e-02 2.345522298007209e-02
5.327700000000000e-02 2.042713433714167e-02
5.410300000000001e-02 1.809315924894874e-02
5.492899999999998e-02 1.638505014735072e-02
5.575499999999999e-02 1.521957899043023e-02
5.658100000000001e-02 1.450473004302407e-02
5.740700000000000e-02 1.414534572268503e-02
5.823299999999999e-02 1.404803999879315e-02
5.905899999999999e-02 1.412525712411565e-02
5.988500000000001e-02 1.429841292355802e-02
6.071200000000002e-02 1.450034732650119e-02
6.153800000000000e-02 1.467563697704173e-02
6.236400000000000e-02 1.478266834563356e-02
6.319000000000000e-02 1.479240127530147e-02
6.401600000000000e-02 1.468780952808323e-02
6.484199999999998e-02 1.446262142709349e-02
6.566799999999999e-02 1.411973412251248e-02
6.649399999999998e-02 1.366943122775443e-02
6.732000000000000e-02 1.312752338555507e-02
6.814599999999998e-02 1.251351675797428e-02
6.897200000000002e-02 1.184889684431455e-02
6.979800000000001e-02 1.115559573008498e-02
7.062400000000002e-02 1.045469107118834e-02
7.144999999999999e-02 9.765365886198262e-03
7.227600000000002e-02 9.104140451346807e-03
7.310200000000001e-02 8.484371952972608e-03
7.392799999999998e-02 7.916004528747599e-03
7.475400000000000e-02 7.405542197253479e-03
7.557999999999998e-02 6.956210022048180e-03
7.640599999999999e-02 6.568264601373671e-03
7.723199999999998e-02 6.239413399468330e-03
7.805800000000002e-02 5.965303213894422e-03
7.888400000000000e-02 5.740040804302263e-03
7.971000000000002e-02 5.556712947688432e-03
8.053599999999998e-02 5.407878476527904e-03
8.136200000000002e-02 5.286010755556312e-03
8.218799999999998e-02 5.183875152035768e-03
8.301399999999999e-02 5.094831996641509e-03
8.384000000000001e-02 5.013061024783460e-03
8.466599999999999e-02 4.933708108235043e-03
8.549200000000000e-02 4.852959082831365e-03
8.631800000000002e-02 4.768048566954218e-03
8.714400000000000e-02 4.677213827466107e-03
8.797000000000002e-02 4.579605018606120e-03
8.879600000000000e-02 4.475163572611629e-03
8.962200000000001e-02 4.364480268276301e-03
9.044799999999999e-02 4.248643676032680e-03
